Date,Zipcode,New Eviction Filings,COVID19 Declarations,Marshals Evictions Executed,Valid NY Zipcode?
2020-02,10312,6.0,,,yes
2020-02,10314,22.0,,5.0,yes
2020-02,10451,284.0,,16.0,yes
2020-02,10452,394.0,,26.0,yes
2020-02,10453,550.0,,23.0,yes
2020-02,10454,154.0,,7.0,yes
2020-02,10455,167.0,,11.0,yes
2020-02,10456,350.0,,36.0,yes
2020-02,10457,408.0,,32.0,yes
2020-02,10458,321.0,,24.0,yes
2020-02,10459,299.0,,21.0,yes
2020-02,10460,309.0,,11.0,yes
2020-02,10461,47.0,,6.0,yes
2020-02,10462,231.0,,13.0,yes
2020-02,10463,150.0,,11.0,yes
2020-02,10464,,,2.0,yes
2020-02,10465,14.0,,3.0,yes
2020-02,10466,139.0,,14.0,yes
2020-02,10467,358.0,,32.0,yes
2020-02,10468,304.0,,20.0,yes
2020-02,10469,81.0,,11.0,yes
2020-02,10470,29.0,,1.0,yes
2020-02,10471,16.0,,2.0,yes
2020-02,10472,157.0,,18.0,yes
2020-02,10473,160.0,,7.0,yes
2020-02,10474,40.0,,3.0,yes
2020-02,10475,15.0,,8.0,yes
2020-02,11004,2.0,,,yes
2020-02,11040,2.0,,2.0,yes
2020-02,11101,17.0,,3.0,yes
2020-02,11102,17.0,,1.0,yes
2020-02,11103,10.0,,5.0,yes
2020-02,11104,29.0,,1.0,yes
2020-02,11105,38.0,,1.0,yes
2020-02,11106,28.0,,3.0,yes
2020-02,11109,9.0,,,yes
2020-02,11201,33.0,,4.0,yes
2020-02,11203,141.0,,18.0,yes
2020-02,11204,34.0,,2.0,yes
2020-02,11205,65.0,,4.0,yes
2020-02,11206,88.0,,10.0,yes
2020-02,11207,250.0,,20.0,yes
2020-02,11208,238.0,,23.0,yes
2020-02,11209,39.0,,9.0,yes
2020-02,11210,85.0,,14.0,yes
2020-02,11211,50.0,,5.0,yes
2020-02,11212,258.0,,19.0,yes
2020-02,11213,237.0,,15.0,yes
2020-02,11214,41.0,,5.0,yes
2020-02,11215,12.0,,1.0,yes
2020-02,11216,108.0,,7.0,yes
2020-02,11217,40.0,,1.0,yes
2020-02,11218,40.0,,7.0,yes
2020-02,11219,23.0,,5.0,yes
2020-02,11220,32.0,,1.0,yes
2020-02,11221,155.0,,12.0,yes
2020-02,11222,21.0,,5.0,yes
2020-02,11223,39.0,,6.0,yes
2020-02,11224,87.0,,8.0,yes
2020-02,11225,150.0,,13.0,yes
2020-02,11226,309.0,,21.0,yes
2020-02,11228,9.0,,2.0,yes
2020-02,11229,77.0,,9.0,yes
2020-02,11230,87.0,,7.0,yes
2020-02,11231,17.0,,1.0,yes
2020-02,11232,13.0,,1.0,yes
2020-02,11233,250.0,,18.0,yes
2020-02,11234,35.0,,9.0,yes
2020-02,11235,79.0,,5.0,yes
2020-02,11236,66.0,,12.0,yes
2020-02,11237,27.0,,5.0,yes
2020-02,11238,67.0,,4.0,yes
2020-02,11239,176.0,,,yes
2020-02,11242,1.0,,,yes
2020-02,11249,77.0,,3.0,yes
2020-02,11290,1.0,,,no
2020-02,11306,1.0,,,no
2020-02,11354,41.0,,2.0,yes
2020-02,11355,51.0,,6.0,yes
2020-02,11356,13.0,,,yes
2020-02,11357,6.0,,,yes
2020-02,11358,15.0,,,yes
2020-02,11360,4.0,,,yes
2020-02,11361,8.0,,2.0,yes
2020-02,11362,2.0,,1.0,yes
2020-02,11363,3.0,,,yes
2020-02,11364,7.0,,1.0,yes
2020-02,11365,41.0,,,yes
2020-02,11366,5.0,,1.0,yes
2020-02,11367,26.0,,1.0,yes
2020-02,11368,146.0,,6.0,yes
2020-02,11369,8.0,,,yes
2020-02,11370,11.0,,1.0,yes
2020-02,11371,2.0,,,yes
2020-02,11372,69.0,,4.0,yes
2020-02,11373,70.0,,3.0,yes
2020-02,11374,52.0,,5.0,yes
2020-02,11375,38.0,,1.0,yes
2020-02,11377,39.0,,4.0,yes
2020-02,11378,8.0,,3.0,yes
2020-02,11379,15.0,,,yes
2020-02,11385,36.0,,8.0,yes
2020-02,11411,15.0,,,yes
2020-02,11412,33.0,,6.0,yes
2020-02,11413,30.0,,9.0,yes
2020-02,11414,4.0,,,yes
2020-02,11415,37.0,,8.0,yes
2020-02,11416,19.0,,5.0,yes
2020-02,11417,6.0,,8.0,yes
2020-02,11418,36.0,,3.0,yes
2020-02,11419,15.0,,2.0,yes
2020-02,11420,14.0,,3.0,yes
2020-02,11421,32.0,,1.0,yes
2020-02,11422,12.0,,3.0,yes
2020-02,11423,29.0,,8.0,yes
2020-02,11426,3.0,,1.0,yes
2020-02,11427,17.0,,4.0,yes
2020-02,11428,19.0,,1.0,yes
2020-02,11429,12.0,,7.0,yes
2020-02,11432,74.0,,9.0,yes
2020-02,11433,53.0,,2.0,yes
2020-02,11434,69.0,,9.0,yes
2020-02,11435,110.0,,4.0,yes
2020-02,11436,10.0,,1.0,yes
2020-02,11691,242.0,,16.0,yes
2020-02,11692,84.0,,7.0,yes
2020-02,11693,65.0,,2.0,yes
2020-02,11694,25.0,,2.0,yes
2020-02,99999,1.0,,,no
2020-03,0,11.0,,,no
2020-03,10001,20.0,,3.0,yes
2020-03,10002,135.0,,1.0,yes
2020-03,10003,22.0,,3.0,yes
2020-03,10005,2.0,,1.0,yes
2020-03,10006,1.0,,1.0,yes
2020-03,10007,3.0,,,yes
2020-03,10009,47.0,,,yes
2020-03,10010,10.0,,1.0,yes
2020-03,10011,41.0,,,yes
2020-03,10012,8.0,,2.0,yes
2020-03,10013,7.0,,2.0,yes
2020-03,10014,13.0,,1.0,yes
2020-03,10016,27.0,,2.0,yes
2020-03,10017,5.0,,1.0,yes
2020-03,10018,1.0,,2.0,yes
2020-03,10019,35.0,,2.0,yes
2020-03,10021,14.0,,2.0,yes
2020-03,10022,14.0,,3.0,yes
2020-03,10023,46.0,,1.0,yes
2020-03,10024,23.0,,,yes
2020-03,10025,61.0,,1.0,yes
2020-03,10026,93.0,,2.0,yes
2020-03,10027,220.0,,7.0,yes
2020-03,10028,12.0,,1.0,yes
2020-03,10029,182.0,,3.0,yes
2020-03,10030,118.0,,3.0,yes
2020-03,10031,109.0,,7.0,yes
2020-03,10032,75.0,,3.0,yes
2020-03,10033,81.0,,7.0,yes
2020-03,10034,82.0,,3.0,yes
2020-03,10035,75.0,,2.0,yes
2020-03,10036,18.0,,3.0,yes
2020-03,10037,98.0,,2.0,yes
2020-03,10038,5.0,,,yes
2020-03,10039,84.0,,3.0,yes
2020-03,10040,54.0,,4.0,yes
2020-03,10041,1.0,,,yes
2020-03,10044,15.0,,,yes
2020-03,10065,9.0,,2.0,yes
2020-03,10069,3.0,,,yes
2020-03,10075,16.0,,,yes
2020-03,10128,40.0,,1.0,yes
2020-03,10162,1.0,,,yes
2020-03,10280,2.0,,,yes
2020-03,10282,1.0,,,yes
2020-03,10301,18.0,,3.0,yes
2020-03,10302,11.0,,1.0,yes
2020-03,10303,39.0,,4.0,yes
2020-03,10304,44.0,,2.0,yes
2020-03,10305,14.0,,,yes
2020-03,10306,5.0,,1.0,yes
2020-03,10307,2.0,,,yes
2020-03,10308,3.0,,1.0,yes
2020-03,10309,2.0,,2.0,yes
2020-03,10310,28.0,,2.0,yes
2020-03,10312,2.0,,4.0,yes
2020-03,10314,11.0,,,yes
2020-03,10451,187.0,,9.0,yes
2020-03,10452,182.0,,7.0,yes
2020-03,10453,310.0,,15.0,yes
2020-03,10454,75.0,,3.0,yes
2020-03,10455,98.0,,6.0,yes
2020-03,10456,424.0,1.0,11.0,yes
2020-03,10457,285.0,,12.0,yes
2020-03,10458,189.0,,12.0,yes
2020-03,10459,164.0,,4.0,yes
2020-03,10460,136.0,,14.0,yes
2020-03,10461,34.0,,2.0,yes
2020-03,10462,68.0,,9.0,yes
2020-03,10463,111.0,,3.0,yes
2020-03,10464,1.0,,,yes
2020-03,10465,8.0,,1.0,yes
2020-03,10466,72.0,,9.0,yes
2020-03,10467,190.0,,18.0,yes
2020-03,10468,164.0,,7.0,yes
2020-03,10469,46.0,,3.0,yes
2020-03,10470,5.0,,,yes
2020-03,10471,9.0,,,yes
2020-03,10472,107.0,,5.0,yes
2020-03,10473,120.0,,2.0,yes
2020-03,10474,27.0,,,yes
2020-03,10475,70.0,,2.0,yes
2020-03,11004,2.0,,,yes
2020-03,11040,1.0,,,yes
2020-03,11101,100.0,,4.0,yes
2020-03,11102,15.0,,2.0,yes
2020-03,11103,3.0,,,yes
2020-03,11104,19.0,,3.0,yes
2020-03,11105,9.0,,3.0,yes
2020-03,11106,34.0,,,yes
2020-03,11109,2.0,,,yes
2020-03,11201,23.0,,6.0,yes
2020-03,11202,1.0,,,yes
2020-03,11203,99.0,,15.0,yes
2020-03,11204,20.0,,3.0,yes
2020-03,11205,58.0,,2.0,yes
2020-03,11206,91.0,,3.0,yes
2020-03,11207,213.0,,13.0,yes
2020-03,11208,98.0,,9.0,yes
2020-03,11209,32.0,,5.0,yes
2020-03,11210,50.0,,4.0,yes
2020-03,11211,40.0,,1.0,yes
2020-03,11212,294.0,,12.0,yes
2020-03,11213,134.0,,8.0,yes
2020-03,11214,51.0,,2.0,yes
2020-03,11215,10.0,,1.0,yes
2020-03,11216,58.0,,4.0,yes
2020-03,11217,37.0,,3.0,yes
2020-03,11218,27.0,,3.0,yes
2020-03,11219,17.0,,2.0,yes
2020-03,11220,33.0,,,yes
2020-03,11221,122.0,,11.0,yes
2020-03,11222,20.0,,1.0,yes
2020-03,11223,46.0,,4.0,yes
2020-03,11224,97.0,,4.0,yes
2020-03,11225,108.0,,4.0,yes
2020-03,11226,159.0,,15.0,yes
2020-03,11228,11.0,,1.0,yes
2020-03,11229,22.0,,,yes
2020-03,11230,67.0,,6.0,yes
2020-03,11231,9.0,,1.0,yes
2020-03,11232,6.0,,,yes
2020-03,11233,171.0,,8.0,yes
2020-03,11234,28.0,,5.0,yes
2020-03,11235,49.0,,3.0,yes
2020-03,11236,106.0,,6.0,yes
2020-03,11237,14.0,,3.0,yes
2020-03,11238,50.0,,2.0,yes
2020-03,11239,37.0,,,yes
2020-03,11249,26.0,,,yes
2020-03,11354,19.0,,2.0,yes
2020-03,11355,24.0,,4.0,yes
2020-03,11356,4.0,,3.0,yes
2020-03,11357,6.0,,,yes
2020-03,11358,4.0,,1.0,yes
2020-03,11360,1.0,,,yes
2020-03,11361,3.0,,2.0,yes
2020-03,11362,2.0,,,yes
2020-03,11363,2.0,,,yes
2020-03,11364,4.0,,2.0,yes
2020-03,11365,32.0,,2.0,yes
2020-03,11366,3.0,,,yes
2020-03,11367,20.0,,5.0,yes
2020-03,11368,117.0,,7.0,yes
2020-03,11369,4.0,,2.0,yes
2020-03,11370,4.0,,,yes
2020-03,11372,47.0,,1.0,yes
2020-03,11373,48.0,,2.0,yes
2020-03,11374,19.0,,3.0,yes
2020-03,11375,39.0,,1.0,yes
2020-03,11377,25.0,,3.0,yes
2020-03,11378,4.0,,,yes
2020-03,11379,8.0,,1.0,yes
2020-03,11385,33.0,,2.0,yes
2020-03,11411,5.0,,1.0,yes
2020-03,11412,18.0,,4.0,yes
2020-03,11413,23.0,,2.0,yes
2020-03,11414,5.0,,,yes
2020-03,11415,20.0,,1.0,yes
2020-03,11416,8.0,,3.0,yes
2020-03,11417,7.0,,1.0,yes
2020-03,11418,15.0,,,yes
2020-03,11419,9.0,,2.0,yes
2020-03,11420,12.0,,,yes
2020-03,11421,12.0,,3.0,yes
2020-03,11422,6.0,,,yes
2020-03,11423,24.0,,,yes
2020-03,11424,1.0,,,yes
2020-03,11426,3.0,,,yes
2020-03,11427,18.0,,1.0,yes
2020-03,11428,6.0,,1.0,yes
2020-03,11429,9.0,,2.0,yes
2020-03,11432,60.0,,6.0,yes
2020-03,11433,24.0,,1.0,yes
2020-03,11434,93.0,1.0,5.0,yes
2020-03,11435,44.0,,6.0,yes
2020-03,11436,7.0,,,yes
2020-03,11691,111.0,,5.0,yes
2020-03,11692,60.0,,,yes
2020-03,11693,42.0,,,yes
2020-03,11694,25.0,,,yes
2020-04,10022,1.0,,,yes
2020-04,10456,2.0,,,yes
2020-04,11102,,1.0,,yes
2020-04,11208,1.0,,,yes
2020-05,11203,4.0,,,yes
2020-06,10001,2.0,,,yes
2020-06,10017,1.0,,,yes
2020-06,10028,1.0,,,yes
2020-06,10031,1.0,,,yes
2020-06,10451,1.0,,,yes
2020-06,10457,1.0,,,yes
2020-06,10462,1.0,,,yes
2020-06,11213,1.0,,,yes
2020-06,11420,1.0,,,yes
2020-07,0,1.0,,,no
2020-07,10001,4.0,,,yes
2020-07,10002,14.0,,,yes
2020-07,10003,6.0,,,yes
2020-07,10007,1.0,,,yes
2020-07,10009,9.0,,,yes
2020-07,10010,2.0,,,yes
2020-07,10011,11.0,,,yes
2020-07,10012,5.0,,,yes
2020-07,10013,3.0,,,yes
2020-07,10014,9.0,,,yes
2020-07,10016,23.0,,,yes
2020-07,10017,6.0,,,yes
2020-07,10019,10.0,,,yes
2020-07,10021,7.0,,,yes
2020-07,10022,7.0,,,yes
2020-07,10023,17.0,,,yes
2020-07,10024,9.0,,,yes
2020-07,10025,14.0,,,yes
2020-07,10026,10.0,,,yes
2020-07,10027,10.0,,,yes
2020-07,10028,2.0,,,yes
2020-07,10029,11.0,,,yes
2020-07,10030,10.0,,,yes
2020-07,10031,27.0,,,yes
2020-07,10032,38.0,,,yes
2020-07,10033,10.0,,,yes
2020-07,10034,12.0,,,yes
2020-07,10035,2.0,,,yes
2020-07,10036,5.0,,,yes
2020-07,10037,1.0,,,yes
2020-07,10038,2.0,,,yes
2020-07,10039,4.0,,,yes
2020-07,10040,21.0,,,yes
2020-07,10065,4.0,,,yes
2020-07,10075,2.0,,,yes
2020-07,10128,5.0,,,yes
2020-07,10282,1.0,,,yes
2020-07,10301,5.0,,,yes
2020-07,10303,3.0,,,yes
2020-07,10304,3.0,,,yes
2020-07,10305,3.0,,,yes
2020-07,10306,1.0,,,yes
2020-07,10307,1.0,,,yes
2020-07,10310,1.0,,,yes
2020-07,10312,1.0,,,yes
2020-07,10314,2.0,,,yes
2020-07,10451,5.0,,,yes
2020-07,10452,1.0,,,yes
2020-07,10453,12.0,,,yes
2020-07,10454,3.0,,,yes
2020-07,10455,10.0,,,yes
2020-07,10456,4.0,,,yes
2020-07,10457,7.0,,,yes
2020-07,10458,5.0,,,yes
2020-07,10459,6.0,,,yes
2020-07,10460,16.0,,,yes
2020-07,10461,5.0,,,yes
2020-07,10462,22.0,,,yes
2020-07,10463,8.0,,,yes
2020-07,10465,2.0,,,yes
2020-07,10466,10.0,,,yes
2020-07,10467,32.0,,,yes
2020-07,10468,23.0,,,yes
2020-07,10469,17.0,,,yes
2020-07,10470,2.0,,,yes
2020-07,10471,1.0,,,yes
2020-07,10472,19.0,,,yes
2020-07,10473,4.0,,,yes
2020-07,10474,2.0,,,yes
2020-07,10475,3.0,,,yes
2020-07,11040,2.0,,,yes
2020-07,11101,11.0,,,yes
2020-07,11102,5.0,,,yes
2020-07,11103,4.0,,,yes
2020-07,11104,15.0,,,yes
2020-07,11105,4.0,,,yes
2020-07,11106,4.0,,,yes
2020-07,11109,1.0,,,yes
2020-07,11201,2.0,,,yes
2020-07,11203,20.0,,,yes
2020-07,11204,2.0,,,yes
2020-07,11205,6.0,,,yes
2020-07,11206,6.0,,,yes
2020-07,11207,6.0,,,yes
2020-07,11208,16.0,,,yes
2020-07,11209,8.0,,,yes
2020-07,11210,2.0,,,yes
2020-07,11211,4.0,,,yes
2020-07,11212,5.0,,,yes
2020-07,11213,22.0,,,yes
2020-07,11214,16.0,,,yes
2020-07,11215,2.0,,,yes
2020-07,11216,8.0,,,yes
2020-07,11217,4.0,,,yes
2020-07,11218,12.0,,,yes
2020-07,11219,6.0,,,yes
2020-07,11220,5.0,,,yes
2020-07,11221,16.0,,,yes
2020-07,11222,4.0,,,yes
2020-07,11223,44.0,,,yes
2020-07,11224,1.0,,,yes
2020-07,11225,27.0,,,yes
2020-07,11226,26.0,,,yes
2020-07,11228,1.0,,,yes
2020-07,11229,3.0,,,yes
2020-07,11230,8.0,,,yes
2020-07,11231,1.0,,,yes
2020-07,11232,9.0,,,yes
2020-07,11233,9.0,,,yes
2020-07,11234,5.0,,,yes
2020-07,11235,53.0,,,yes
2020-07,11236,22.0,,,yes
2020-07,11237,6.0,,,yes
2020-07,11238,9.0,,,yes
2020-07,11354,8.0,,,yes
2020-07,11355,34.0,,,yes
2020-07,11356,2.0,,,yes
2020-07,11357,3.0,,,yes
2020-07,11358,2.0,,,yes
2020-07,11360,1.0,,,yes
2020-07,11361,13.0,,,yes
2020-07,11362,1.0,,,yes
2020-07,11364,9.0,,,yes
2020-07,11365,3.0,,,yes
2020-07,11366,2.0,,,yes
2020-07,11367,2.0,,,yes
2020-07,11368,322.0,,,yes
2020-07,11369,7.0,,,yes
2020-07,11370,3.0,,,yes
2020-07,11372,7.0,,,yes
2020-07,11373,49.0,,,yes
2020-07,11374,42.0,,,yes
2020-07,11375,55.0,,,yes
2020-07,11377,36.0,,,yes
2020-07,11378,5.0,,,yes
2020-07,11379,5.0,,,yes
2020-07,11385,18.0,,,yes
2020-07,11411,4.0,,,yes
2020-07,11412,10.0,,,yes
2020-07,11413,7.0,,,yes
2020-07,11414,2.0,,,yes
2020-07,11415,18.0,,,yes
2020-07,11416,6.0,,,yes
2020-07,11417,7.0,,,yes
2020-07,11418,11.0,,,yes
2020-07,11419,15.0,,,yes
2020-07,11420,5.0,,,yes
2020-07,11421,10.0,,,yes
2020-07,11422,4.0,,,yes
2020-07,11423,11.0,,,yes
2020-07,11424,1.0,,,yes
2020-07,11427,2.0,,,yes
2020-07,11428,9.0,,,yes
2020-07,11429,5.0,,,yes
2020-07,11432,66.0,,,yes
2020-07,11433,10.0,,,yes
2020-07,11434,10.0,,,yes
2020-07,11435,22.0,,,yes
2020-07,11436,6.0,,,yes
2020-07,11691,12.0,,,yes
2020-07,11692,3.0,,,yes
2020-07,11693,2.0,,,yes
2020-07,11694,1.0,,,yes
2020-08,0,4.0,,,no
2020-08,10001,38.0,,,yes
2020-08,10002,27.0,,,yes
2020-08,10003,19.0,,,yes
2020-08,10004,1.0,,,yes
2020-08,10005,1.0,,,yes
2020-08,10007,1.0,,,yes
2020-08,10009,17.0,,,yes
2020-08,10010,4.0,,,yes
2020-08,10011,37.0,,,yes
2020-08,10012,13.0,,,yes
2020-08,10013,10.0,,,yes
2020-08,10014,23.0,,,yes
2020-08,10016,22.0,,,yes
2020-08,10017,20.0,,,yes
2020-08,10018,5.0,,,yes
2020-08,10019,78.0,,,yes
2020-08,10021,18.0,,,yes
2020-08,10022,16.0,,,yes
2020-08,10023,34.0,,,yes
2020-08,10024,32.0,,,yes
2020-08,10025,49.0,,,yes
2020-08,10026,17.0,,,yes
2020-08,10027,39.0,,,yes
2020-08,10028,18.0,,,yes
2020-08,10029,20.0,,,yes
2020-08,10030,19.0,,,yes
2020-08,10031,82.0,,,yes
2020-08,10032,84.0,,,yes
2020-08,10033,41.0,,,yes
2020-08,10034,30.0,,,yes
2020-08,10035,5.0,,,yes
2020-08,10036,52.0,,,yes
2020-08,10037,1.0,,,yes
2020-08,10038,9.0,,,yes
2020-08,10039,19.0,,,yes
2020-08,10040,44.0,,,yes
2020-08,10044,1.0,,,yes
2020-08,10065,15.0,,,yes
2020-08,10069,1.0,,,yes
2020-08,10075,12.0,,,yes
2020-08,10128,12.0,,,yes
2020-08,10280,8.0,,,yes
2020-08,10282,3.0,,,yes
2020-08,10301,4.0,,,yes
2020-08,10303,2.0,,,yes
2020-08,10304,7.0,,,yes
2020-08,10305,5.0,,,yes
2020-08,10306,3.0,,,yes
2020-08,10308,2.0,,,yes
2020-08,10309,5.0,,,yes
2020-08,10310,10.0,,,yes
2020-08,10312,1.0,,,yes
2020-08,10314,10.0,,,yes
2020-08,10451,75.0,,,yes
2020-08,10452,185.0,,,yes
2020-08,10453,185.0,,,yes
2020-08,10454,24.0,,,yes
2020-08,10455,36.0,,,yes
2020-08,10456,175.0,,,yes
2020-08,10457,77.0,,,yes
2020-08,10458,127.0,,,yes
2020-08,10459,50.0,1.0,,yes
2020-08,10460,77.0,,,yes
2020-08,10461,39.0,,,yes
2020-08,10462,119.0,,,yes
2020-08,10463,79.0,,,yes
2020-08,10465,9.0,,,yes
2020-08,10466,37.0,,,yes
2020-08,10467,190.0,,,yes
2020-08,10468,223.0,,,yes
2020-08,10469,22.0,,,yes
2020-08,10470,5.0,,,yes
2020-08,10471,10.0,,,yes
2020-08,10472,49.0,,,yes
2020-08,10473,6.0,,,yes
2020-08,10474,9.0,,,yes
2020-08,10475,10.0,,,yes
2020-08,11001,2.0,,,yes
2020-08,11101,11.0,,,yes
2020-08,11102,6.0,,,yes
2020-08,11103,7.0,,,yes
2020-08,11104,19.0,,,yes
2020-08,11105,12.0,,,yes
2020-08,11106,13.0,,,yes
2020-08,11111,1.0,,,no
2020-08,11201,17.0,,,yes
2020-08,11203,80.0,,,yes
2020-08,11204,15.0,,,yes
2020-08,11205,57.0,,,yes
2020-08,11206,25.0,,,yes
2020-08,11207,74.0,1.0,,yes
2020-08,11208,53.0,,,yes
2020-08,11209,57.0,,,yes
2020-08,11210,63.0,,,yes
2020-08,11211,28.0,,,yes
2020-08,11212,54.0,1.0,,yes
2020-08,11213,109.0,,,yes
2020-08,11214,42.0,,,yes
2020-08,11215,8.0,,,yes
2020-08,11216,35.0,,,yes
2020-08,11217,17.0,,,yes
2020-08,11218,25.0,,,yes
2020-08,11219,24.0,,,yes
2020-08,11220,44.0,,,yes
2020-08,11221,64.0,,,yes
2020-08,11222,8.0,,,yes
2020-08,11223,36.0,,,yes
2020-08,11224,15.0,,,yes
2020-08,11225,120.0,,,yes
2020-08,11226,221.0,,,yes
2020-08,11228,7.0,,,yes
2020-08,11229,37.0,,,yes
2020-08,11230,83.0,,,yes
2020-08,11231,3.0,,,yes
2020-08,11232,6.0,,,yes
2020-08,11233,57.0,,,yes
2020-08,11234,27.0,,,yes
2020-08,11235,74.0,,,yes
2020-08,11236,55.0,,,yes
2020-08,11237,27.0,,,yes
2020-08,11238,48.0,,,yes
2020-08,11249,23.0,,,yes
2020-08,11354,56.0,,,yes
2020-08,11355,31.0,,,yes
2020-08,11356,1.0,,,yes
2020-08,11357,7.0,,,yes
2020-08,11358,8.0,,,yes
2020-08,11360,12.0,,,yes
2020-08,11361,3.0,,,yes
2020-08,11362,2.0,,,yes
2020-08,11363,3.0,,,yes
2020-08,11364,20.0,,,yes
2020-08,11365,5.0,,,yes
2020-08,11366,10.0,,,yes
2020-08,11367,23.0,,,yes
2020-08,11368,166.0,,,yes
2020-08,11369,1.0,,,yes
2020-08,11370,12.0,,,yes
2020-08,11372,65.0,,,yes
2020-08,11373,95.0,,,yes
2020-08,11374,40.0,,,yes
2020-08,11375,51.0,,,yes
2020-08,11377,66.0,,,yes
2020-08,11378,9.0,,,yes
2020-08,11379,3.0,,,yes
2020-08,11385,30.0,,,yes
2020-08,11386,1.0,,,yes
2020-08,11411,5.0,,,yes
2020-08,11412,3.0,,,yes
2020-08,11413,11.0,,,yes
2020-08,11414,3.0,,,yes
2020-08,11415,25.0,,,yes
2020-08,11416,7.0,,,yes
2020-08,11417,8.0,,,yes
2020-08,11418,9.0,,,yes
2020-08,11419,11.0,,,yes
2020-08,11420,4.0,,,yes
2020-08,11421,9.0,,,yes
2020-08,11422,7.0,,,yes
2020-08,11423,19.0,,,yes
2020-08,11426,1.0,,,yes
2020-08,11427,12.0,,,yes
2020-08,11428,1.0,,,yes
2020-08,11429,1.0,,,yes
2020-08,11432,77.0,,,yes
2020-08,11433,19.0,,,yes
2020-08,11434,29.0,,,yes
2020-08,11435,45.0,,,yes
2020-08,11436,6.0,,,yes
2020-08,11691,23.0,,,yes
2020-08,11692,8.0,,,yes
2020-08,11693,2.0,,,yes
2020-09,0,5.0,,,no
2020-09,10001,17.0,,,yes
2020-09,10002,24.0,,,yes
2020-09,10003,29.0,,,yes
2020-09,10004,3.0,,,yes
2020-09,10005,12.0,,,yes
2020-09,10006,3.0,,,yes
2020-09,10007,5.0,,,yes
2020-09,10009,22.0,,,yes
2020-09,10010,11.0,,,yes
2020-09,10011,33.0,,,yes
2020-09,10012,14.0,,,yes
2020-09,10013,6.0,,,yes
2020-09,10014,30.0,,,yes
2020-09,10016,36.0,,,yes
2020-09,10017,16.0,,,yes
2020-09,10018,26.0,,,yes
2020-09,10019,82.0,,,yes
2020-09,10021,15.0,,,yes
2020-09,10022,26.0,,,yes
2020-09,10023,43.0,,,yes
2020-09,10024,17.0,,,yes
2020-09,10025,43.0,,,yes
2020-09,10026,25.0,,,yes
2020-09,10027,47.0,,,yes
2020-09,10028,17.0,,,yes
2020-09,10029,45.0,,,yes
2020-09,10030,68.0,,,yes
2020-09,10031,57.0,,,yes
2020-09,10032,78.0,,,yes
2020-09,10033,44.0,,,yes
2020-09,10034,33.0,,,yes
2020-09,10035,25.0,,,yes
2020-09,10036,48.0,,,yes
2020-09,10037,7.0,,,yes
2020-09,10038,19.0,,,yes
2020-09,10039,53.0,,,yes
2020-09,10040,83.0,,,yes
2020-09,10065,17.0,,,yes
2020-09,10075,8.0,,,yes
2020-09,10128,21.0,,,yes
2020-09,10280,17.0,,,yes
2020-09,10282,1.0,,,yes
2020-09,10301,10.0,,,yes
2020-09,10302,8.0,,,yes
2020-09,10303,12.0,,,yes
2020-09,10304,21.0,,,yes
2020-09,10305,2.0,,,yes
2020-09,10306,19.0,,,yes
2020-09,10307,2.0,,,yes
2020-09,10308,2.0,,,yes
2020-09,10309,1.0,,,yes
2020-09,10310,2.0,,,yes
2020-09,10312,3.0,,,yes
2020-09,10314,11.0,,,yes
2020-09,10451,62.0,,,yes
2020-09,10452,280.0,,,yes
2020-09,10453,248.0,,,yes
2020-09,10454,49.0,,,yes
2020-09,10455,66.0,,,yes
2020-09,10456,220.0,,,yes
2020-09,10457,224.0,,,yes
2020-09,10458,272.0,,,yes
2020-09,10459,92.0,,,yes
2020-09,10460,151.0,,,yes
2020-09,10461,49.0,,,yes
2020-09,10462,237.0,,,yes
2020-09,10463,73.0,,,yes
2020-09,10464,3.0,,,yes
2020-09,10465,10.0,,,yes
2020-09,10466,71.0,,,yes
2020-09,10467,236.0,,,yes
2020-09,10468,288.0,,,yes
2020-09,10469,35.0,,,yes
2020-09,10470,19.0,,,yes
2020-09,10471,12.0,,,yes
2020-09,10472,113.0,,,yes
2020-09,10473,22.0,,,yes
2020-09,10474,9.0,,,yes
2020-09,10475,11.0,,,yes
2020-09,11001,1.0,,,yes
2020-09,11040,1.0,,,yes
2020-09,11101,30.0,,,yes
2020-09,11102,31.0,,,yes
2020-09,11103,23.0,,,yes
2020-09,11104,16.0,,,yes
2020-09,11105,99.0,,,yes
2020-09,11106,43.0,,,yes
2020-09,11109,17.0,,,yes
2020-09,11201,25.0,,,yes
2020-09,11203,81.0,,,yes
2020-09,11204,21.0,,,yes
2020-09,11205,9.0,,,yes
2020-09,11206,22.0,,,yes
2020-09,11207,88.0,,,yes
2020-09,11208,40.0,,,yes
2020-09,11209,29.0,,,yes
2020-09,11210,65.0,,,yes
2020-09,11211,19.0,,,yes
2020-09,11212,99.0,,,yes
2020-09,11213,68.0,,,yes
2020-09,11214,34.0,,,yes
2020-09,11215,16.0,,,yes
2020-09,11216,38.0,,,yes
2020-09,11217,22.0,,,yes
2020-09,11218,35.0,,,yes
2020-09,11219,34.0,,,yes
2020-09,11220,25.0,,,yes
2020-09,11221,62.0,,,yes
2020-09,11222,11.0,,,yes
2020-09,11223,41.0,,,yes
2020-09,11224,76.0,,,yes
2020-09,11225,95.0,,,yes
2020-09,11226,150.0,,,yes
2020-09,11228,5.0,,,yes
